Filename,Duration_sec,Frame_Count
biskop.mp4,2.24,56
bisettelse.mp4,2.52,63
vindsperre-1.mp4,2.32,58
hoeste.mp4,2.04,51
sekk-1.mp4,2.16,54
list-gulv-2.mp4,2.76,69
lama.mp4,1.84,46
hard-1.mp4,1.72,43
instrument.mp4,1.8,45
i-morges-2.mp4,1.6,40
krem-floetekrem.mp4,2.0,50
hale-1.mp4,2.64,66
hun.mp4,1.24,31
sommerfugl.mp4,2.04,51
konkret.mp4,1.8,45
sak.mp4,1.36,34
naar-1.mp4,1.56,39
videregaaendeskole-1.mp4,3.44,86
godkjenne.mp4,1.92,48
sluttposisjon-bowling.mp4,2.84,71
sette-seg-to-personer-setter-seg.mp4,2.2,55
thailand-2.mp4,2.88,72
rest.mp4,1.4,35
balalaika.mp4,2.52,63
filippinene-2.mp4,2.24,56
doedsfall.mp4,2.04,51
eie-2.mp4,2.44,61
form-vertikal-lang.mp4,1.84,46
utsikt.mp4,1.96,49
velferd.mp4,1.6,40
vagina.mp4,2.24,56
diagnose.mp4,1.92,48
kai-1.mp4,2.0,50
taare.mp4,2.0,50
avrunde.mp4,2.2,55
typisk-2.mp4,2.48,62
julepynt.mp4,2.08,52
flytte-1.mp4,1.64,41
tel-aviv.mp4,1.96,49
rapport-1.mp4,1.96,49
forferdelig.mp4,2.04,51
verdenskongress.mp4,2.68,67
nett.mp4,1.8,45
skjoert-ta-av-skjoert.mp4,1.72,43
frank.mp4,1.44,36
henvise-2.mp4,1.72,43
brahma-hinduismen.mp4,2.16,54
vokse-hoyde.mp4,2.12,53
mindre-2.mp4,2.12,53
strike-bowling.mp4,1.96,49
parentes-1.mp4,1.76,44
amen.mp4,2.08,52
menneske-2.mp4,2.08,52
avanse-fortjeneste.mp4,2.32,58
god-dag.mp4,2.6,65
geografi.mp4,1.96,49
vlog-videologg-1.mp4,2.28,57
dag.mp4,1.56,39
uaktsom-1.mp4,2.64,66
takrenne.mp4,2.6,65
lunge-2.mp4,2.24,56
krympet-akse.mp4,1.88,47
etiopia-1.mp4,2.4,60
saksoeker.mp4,2.36,59
orm.mp4,1.6,40
stoerst.mp4,1.96,49
disk.mp4,2.08,52
form-roerformet-og-krum.mp4,2.68,67
frankrike-2.mp4,2.12,53
mitokondrie-2.mp4,2.76,69
krampe.mp4,2.08,52
ekstrem.mp4,1.4,35
plutselig-2.mp4,2.12,53
vajrayana.mp4,2.64,66
tegnebrett.mp4,2.28,57
hissig.mp4,2.0,50
politi.mp4,2.0,50
foreldre-1.mp4,2.2,55
hoved-.mp4,2.0,50
rosin.mp4,1.88,47
oldemor-1.mp4,2.04,51
lommebok.mp4,3.12,78
evangelium.mp4,1.84,46
piksler.mp4,2.16,54
detalje-detaljert-1.mp4,2.28,57
hundemat.mp4,2.8,70
trang-t.mp4,2.44,61
bluse-2.mp4,1.84,46
fly-fugl-insekt.mp4,2.08,52
facebook-3.mp4,2.56,64
brudekjole.mp4,3.36,84
holdning.mp4,1.8,45
psykisk.mp4,2.0,50
lytte-2.mp4,2.0,50
velkommen.mp4,1.6,40
anorakk.mp4,2.08,52
aarer.mp4,2.16,54
manisk-depressiv-lidelse.mp4,3.96,99
sand.mp4,1.84,46
utrede-ning.mp4,1.88,47
frisoer.mp4,1.64,41
familierett.mp4,2.6,65
flyver.mp4,1.8,45
utenriks.mp4,2.76,69
impotens.mp4,1.64,41
stork.mp4,2.0,50
blender.mp4,2.44,61
oppfatte-ing.mp4,1.76,44
68.mp4,1.92,48
snu-1.mp4,1.4,35
parykk.mp4,1.76,44
anmelde-2.mp4,2.0,50
felles-2.mp4,1.96,49
general.mp4,1.64,41
karate.mp4,2.36,59
hold-kjeft-2.mp4,1.56,39
hvile.mp4,1.88,47
40.mp4,1.56,39
