Filename,Gloss,Description,Comment
lengde-storrelse.mp4,lengde (størrelse),,
lengde.mp4,lengde (varighet/avstand),,
lenge-1.mp4,lenge 1,,
lenge-2.mp4,lenge 2,,
lang-tid.mp4,lenge 3,Noe som tar lang tid,
lenge-siden-1.mp4,lenge siden 1,,
lenge-siden-2.mp4,lenge siden 2,,
lenge-siden.mp4,lenge siden 3,,
lengsel.mp4,lengsel,,
lengte.mp4,lengte,,
lenke-girlander.mp4,lenke (girlander),,
lenke-kjede.mp4,lenke (kjede),,
lenke-t-bundet.mp4,lenke/-t (bundet),,
lensmann.mp4,lensmann,,
leopard-2.mp4,leopard,,
leopard.mp4,leopard,,
leppe-1.mp4,leppe 1,,
leppe-2.mp4,leppe 2,,
leppestift.mp4,leppestift,,
lesbisk-1.mp4,lesbisk 1,,
lesbisk-2.mp4,lesbisk 2,,
lese.mp4,lese,,
lesebok.mp4,lesebok,,
lesotho.mp4,Lesotho,,
lete.mp4,lete,,
leteaksjon.mp4,leteaksjon,,
lett.mp4,lett,,
lettelse-1.mp4,lettelse 1,,
lettelse-2.mp4,lettelse 2,,
lettere-depresjon.mp4,lettere depresjon,,
lettmelk-1.mp4,lettmelk 1,,
lettmelk-2.mp4,lettmelk 2,,
leukemi-1.mp4,leukemi,,
leve-1.mp4,leve 1,,
leve-2.mp4,leve 2,,
levende.mp4,levende,,
lever-organ.mp4,lever (organ),,
levere-gi-feks-en-tallerken.mp4,levere - gi (f.eks. en tallerken),,
levere-1.mp4,levere 1,,
levere-2.mp4,levere 2,,
levere-3.mp4,levere 3,,
levere-4.mp4,levere 4,,
leverkreft.mp4,leverkreft,,
leverpostei-1.mp4,leverpostei 1,,
leverpostei-2.mp4,leverpostei 2,,
leverpostei-3.mp4,leverpostei 3,,
leverpostei-4.mp4,leverpostei 4,,
leverpostei-5.mp4,leverpostei 5,,
levestandard.mp4,levestandard,,
libanon-1.mp4,Libanon 1,,
libanon-2.mp4,Libanon 2,,
liberalisme.mp4,liberalisme,,
libya.mp4,Libya,,
lide-lse.mp4,lide/-lse,,
lidelse.mp4,lidelse,,
ligge-om-person-1.mp4,ligge (om person) 1,,
ligge-om-person-2.mp4,ligge (om person) 2,,
ligge-om-ting.mp4,ligge (om ting),,
elg-ligger.mp4,ligge: elg ligger,,
liggende-feks-skiskyting.mp4,liggende (f.eks. skiskyting),,
ligne.mp4,ligne,,
lignelse-1.mp4,lignelse 1,,
lignelse-2.mp4,lignelse 2,,
ligningskontor.mp4,ligningskontor,,
lik.mp4,lik,,
lik-doed-person.mp4,lik (død person) 1,,
lik-1.mp4,lik (død person) 2,,
like-om-mat-ol.mp4,like (om mat o.l.),,
like-to-like.mp4,like (to like),,
like-godt.mp4,like godt,,
like-veldig-godt.mp4,like veldig godt,,
likeglad-likegyldig.mp4,likeglad/likegyldig,,
liker.mp4,liker,,
liker-ikke.mp4,liker-ikke,,
likevel.mp4,likevel,,
likfunn-1.mp4,likfunn 1,,
likfunn-2.mp4,likfunn 2,,
likning.mp4,likning,,
likoer.mp4,likør,,
liksom.mp4,liksom 1,,
liksom-2.mp4,liksom 2,,
lilla.mp4,lilla,,
lille.mp4,lille,,
lillebror.mp4,lillebror,,
lillehammer.mp4,Lillehammer,,
lillehjerne.mp4,lillehjerne,,
lim.mp4,lim,,
lim-e.mp4,lim/-e,,
linda.mp4,Linda,,
lineaer-funksjon.mp4,lineær funksjon,,
lingvistikk.mp4,lingvistikk,,
linjal.mp4,linjal,,
linje.mp4,linje,,
linjedommer.mp4,linjedommer,,
linser-luper-briller-osv.mp4,"linser (luper, briller osv)",,
lisa.mp4,Lisa,,
lisboa.mp4,Lisboa,,
lise.mp4,Lise 1,,
lise-2.mp4,Lise 2,,
lisens.mp4,lisens,,
list-2.mp4,list (dør),,
list-gulv.mp4,list (gulv) 1,,
list-gulv-2.mp4,list (gulv) 2,,
liste.mp4,liste,,
liste-gaa-forsiktig.mp4,liste (gå forsiktig),,
listig.mp4,listig,,
litauen.mp4,Litauen,,
lite-1.mp4,lite 1,,
lite-2.mp4,lite 2,,
liten-i-hoeyden.mp4,liten (i høyden),,
liten-i-lengden-bredden.mp4,liten (i lengden/bredden),,
liten-1.mp4,liten 1,,
liten-2.mp4,liten 2,,
liten-bakke.mp4,liten bakke,,
liten-lite-munnstilling.mp4,liten/lite - munnstilling,,
liter.mp4,liter,,
litermaal.mp4,litermål,,
litt-1.mp4,litt 1,,
litt.mp4,litt 2,,
litteratur.mp4,litteratur,,
liv-4.mp4,Liv (navn) 1,,
liv-3.mp4,Liv (navn) 2,,
liv-1.mp4,liv 1,,
liv-2.mp4,liv 2,,
livbaat.mp4,livbåt,,
liverpool.mp4,Liverpool,,
livlig.mp4,livlig,,
livmorhalskreft-2.mp4,livmorhalskreft,,
livsfarlig.mp4,livsfarlig,,
livsforsikring.mp4,livsforsikring,,
livsglede.mp4,livsglede,,
livsstil.mp4,livsstil,,
livssyn.mp4,livssyn,,
livssynshumanisme.mp4,livssynshumanisme,,
ljaa.mp4,ljå,,
lodd.mp4,lodd,,
lodde.mp4,lodde (binde sammen),,
loddestang.mp4,loddestang,,
loddrett.mp4,loddrett,,
loddtrekning-1.mp4,loddtrekning 1,,
loddtrekning-2.mp4,loddtrekning 2,,
loft.mp4,loft,,
logge-av.mp4,logge av,,
logge-paa.mp4,logge på,,
logisk.mp4,logisk 1,,
logisk-2.mp4,logisk 2,,
logo-1.mp4,logo 1,,
logo-2.mp4,logo 2,,
logoped.mp4,logoped,,
lojal-1.mp4,lojal 1,,
lojal-2.mp4,lojal 2,,
lojalitet-1.mp4,lojalitet 1,,
lojalitet-2.mp4,lojalitet 2,,
lokal-1.mp4,lokal,,
lokalavis.mp4,lokalavis,,
lokale.mp4,lokale,,
lokk-1.mp4,lokk 1,,
lokk-2.mp4,lokk 2,,
lokke.mp4,lokke,,
lokomotiv.mp4,lokomotiv,,
lomme.mp4,lomme,,
lommebok.mp4,lommebok,,
lommekniv.mp4,lommekniv,,
lommelykt.mp4,lommelykt,,
lommeregner.mp4,lommeregner,,
london.mp4,London,,
losholt.mp4,losholt,,
lotteri.mp4,lotteri,,
lov-aa-faa-lov.mp4,lov (å få lov),,
lov-grunnlov-osv.mp4,lov (grunnlov osv.),,
lovbok.mp4,lovbok,,
love.mp4,love,,
lovsynge.mp4,lovsynge,,
loefte-vekter.mp4,løfte vekter,,
loek.mp4,løk,,
loenn.mp4,lønn,,
loennsom.mp4,lønnsom,,
loennsoppgave.mp4,lønnsoppgave,,
loepe-1.mp4,løpe 1,,
loepe-2.mp4,løpe 2,,
loerdag.mp4,lørdag,,
loes-mage.mp4,løs mage,,
loese-1.mp4,løse 1,,
loesning.mp4,løsning 1,,
loesning-1.mp4,løsning 2,,
loesrivelse.mp4,løsrivelse,,
loeve.mp4,løve,,
loevtre.mp4,løvtre,,
Lucia.mp4,Lucia,,
lue-1.mp4,lue 1,,
lue-2.mp4,lue 2,,
luft.mp4,luft,,
luft-kvelende.mp4,luft-kvelende,,
lufte.mp4,lufte,,
luftkompressor.mp4,luftkompressor,,
luftror-1.mp4,luftrør,,
luftskip.mp4,luftskip,,
lufttrykk.mp4,lufttrykk,,
luftvei.mp4,luftvei,,
luftveisinfeksjon.mp4,luftveisinfeksjon,,
lukas-evangelium.mp4,Lukas (evangelie),,
luke.mp4,luke,,
lukke-oeynene.mp4,lukke (øynene),,
lukke-lukket.mp4,lukke/lukket,,
lukker.mp4,lukker (fotografi),,
lukketid.mp4,lukketid 1,,
lukketid-2.mp4,lukketid 2,,
luksus-1.mp4,luksus 1,,
luksus-2.mp4,luksus 2,,
lukt.mp4,lukt,,
lukte-1.mp4,lukte 1,,
lukte-2.mp4,lukte 2,,
lumsk.mp4,lumsk,,
lun-t.mp4,lun/-t,,
lunge.mp4,lunge 1,,
lunge-2.mp4,lunge 2,,
lungebetennelse.mp4,lungebetennelse,,
lungekreft.mp4,lungekreft,,
lungesykdom.mp4,lungesykdom,,
lunken-lunkent.mp4,lunken/lunkent,,
lunsj.mp4,lunsj,,
lunsjpause.mp4,lunsjpause,,
lupe.mp4,lupe,,
lur.mp4,lur,,
lure.mp4,lure,,
lure-paa.mp4,lure på,,
lus.mp4,lus,,
lusaka.mp4,Lusaka,,
lutefisk.mp4,lutefisk,,
luthersk.mp4,luthersk,,
lyd.mp4,lyd,,
lydig.mp4,lydig,,
lydighet.mp4,lydighet,,
lykke-lig.mp4,lykke/-lig,,
lykkes.mp4,lykkes,,
lykt.mp4,lykt,,
lyn.mp4,lyn,,
lyng.mp4,lyng,,
lys-billys.mp4,lys (billys),,
lys-levende-lys.mp4,lys (levende lys),,
lys-om-lampelys.mp4,lys (om lampelys),,
lyse-om-solen.mp4,lys 1,"Tegnet brukes om utsråling fra en lyskilde. Feks dagslys, sollys o.l.",
lys.mp4,lys 2,Tegnet brukes om farge; lys farge. Brukes også i betydningen motsatte av mørk. Feks et lyst rom.,
lysblinkanlegg.mp4,lysblinkanlegg,,
lyse-med-lykt-fremover.mp4,"lyse (med lykt, fremover)",,
lysere.mp4,lysere,,
lyseroed.mp4,lyserød,,
lysestake.mp4,lysestake,,
lysfoelsom.mp4,lysfølsom,,
lysmikser.mp4,lysmikser,,
lysosom.mp4,lysosom,,
lyst.mp4,lyst,,
lytte.mp4,lytte 1,,
lytte-2.mp4,lytte 2,,
lytte-3.mp4,lytte 3,,
lyve.mp4,lyve,,
M.mp4,M,,
M-2.mp4,M (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",
maa.mp4,må,,
mac.mp4,Mac,,
madagaskar-1.mp4,Madagaskar 1,,
madagaskar-2.mp4,Madagaskar 2,,
madrass.mp4,madrass,,
madrid-1.mp4,Madrid 1,,
madrid-2.mp4,Madrid 2,,
mafia.mp4,mafia,,
mage.mp4,mage,,
magen.mp4,magen,,
magesekk.mp4,magesekk,,
magne.mp4,Magne,,
magnet.mp4,magnet,,
magnetisme.mp4,magnetisme,,
magnus.mp4,Magnus,,
mahayana-buddhismen.mp4,Mahâyanâ (buddhismen),,
mai.mp4,mai 1,,
mai-2.mp4,mai 2,,
mais.mp4,mais,,
majones-1.mp4,majones 1,,
majones-2.mp4,majones 2,,
majoritet.mp4,majoritet,,
makaroni.mp4,makaroni,,
maake-fugl-1.mp4,måke (fugl) 1,,
maake-fugl-2.mp4,måke (fugl) 2,,
maake-maake-snoe.mp4,måke (måke snø),,
makedonia.mp4,Makedonia,,
makrell.mp4,makrell,,
maks.mp4,maks,,
maksimum.mp4,maksimum,,
makt.mp4,makt,,
maal-formaal.mp4,mål (formål),,
maal-lage-maal.mp4,mål (lage mål),,
mal-1.mp4,mal 1,,
maal-1.mp4,mål 1,,
mal-2.mp4,mal 2,,
malaysia.mp4,Malaysia,,
maale-blodsukker.mp4,måle (blodsukker),,
male-knuse-til-mel.mp4,male (knuse til mel),,
male-1.mp4,male 1,,
maale.mp4,måle 1,,
male-2.mp4,male 2,,
maale-3.mp4,måle 2,,
maalehoeyde.mp4,måle 3,Dette tegnet brukes i forbindelse med å måle noe i høyden.,
maale-2.mp4,måle 4,Dette tegnet kan ikke brukes når man snakker om å måle avstand.,
maalbaand.mp4,målebånd 2,,
maler-en-maler.mp4,maler (en maler),,
maaler-2-S.mp4,måler (instrument) 1,,
maaler-instrument-2.mp4,måler (instrument) 2,,
maalestokk.mp4,målestokk (linjal) 1,,
maalestokk-2.mp4,målestokk (linjal) 2,,
maalform.mp4,målform,,
maallinje.mp4,mållinje,,
maalmann-i-maal.mp4,målmann (i mål),,
malmoe.mp4,Malmø,,
maalrettet.mp4,målrettet,,
malta-1.mp4,Malta 1,,
malta-2.mp4,Malta 2,,
maaltid.mp4,måltid,,
mamma.mp4,mamma 1,,
mamma-2.mp4,mamma 2,,
manager.mp4,manager,,
manchester-united.mp4,Manchester United,,
mandag.mp4,mandag,,
mandal.mp4,Mandal,,
mandala.mp4,Mandala,,
mandler-kjertel-2.mp4,mandler (kjertel),,
maane.mp4,måne,,
maane-om-haar.mp4,måne (om hår),,
maaned.mp4,måned,,
maaned-flere-maaneder.mp4,måned: flere måneder,,
maanedlige.mp4,månedlige,,
maanefase.mp4,månefase,,
manet.mp4,manet,,
mange.mp4,mange,,
mange-klokken-er-mange.mp4,mange (klokken er mange),,
mange-veldig-mange.mp4,mange: veldig mange,,
mangle.mp4,mangle,,
mani.mp4,mani,,
manipulere.mp4,manipulere,,
manisk-depressiv-lidelse.mp4,manisk-depressiv lidelse,,
mann.mp4,mann,,
mann-ektemann.mp4,mann (ektemann),,
mansjettknapper.mp4,mansjettknapper,,
manuell-2.mp4,manuell 1,,
manuell-3.mp4,manuell 2,,
manuell.mp4,manuell 3,,
manus.mp4,manus,,
manuskript.mp4,manuskript 1,,
manuskript-2.mp4,manuskript 2,,
mappe.mp4,mappe,,
mappe-it.mp4,mappe (IT),,
maracas-kastanjetter.mp4,maracas (kastanjetter),,
marengskake.mp4,marengskake,,
mareritt-1.mp4,mareritt 1,,
mareritt-2.mp4,mareritt 2,,
margrethe.mp4,Margrethe,,
mari.mp4,Mari,,
marianne-2.mp4,Marianne 1,,
marianne-3.mp4,Marianne 2,,
marie.mp4,Marie,,
marihuana.mp4,marihuana,,
marinere.mp4,marinere ,,
marit.mp4,Marit,,
marius.mp4,Marius 1,,
marius-2.mp4,Marius 2,,
mark.mp4,mark,,
markedsfoering.mp4,markedsføring,,
markere-idrett.mp4,markere (idrett),,
markere-1.mp4,markere 1,,
markere-2.mp4,markere 2,,
markoer.mp4,markør,,
markstang.mp4,markstang,,
markus.mp4,Markus,,
markus-evangelium.mp4,Markus (evangelie),,
marokko-1.mp4,Marokko 1,,
marokko-3.mp4,Marokko 2,,
mars.mp4,mars,,
marsipan.mp4,marsipan,,
marsipankake-3.mp4,marsipankake 1,,
marsipankake-4.mp4,marsipankake 2,,
marsjere.mp4,marsjere,,
martin.mp4,Martin,,
mas-e.mp4,mas/-e,,
masekopp.mp4,masekopp,,
maske.mp4,maske,,
maskin.mp4,maskin,,
maskingevaer.mp4,maskingevær,,
maskulin.mp4,maskulin,,
massasje.mp4,massasje,,
masse-mye.mp4,masse (mye),,
master.mp4,master,,
mat.mp4,mat,,
matboks.mp4,matboks,,
matbutikk.mp4,matbutikk,,
matchball.mp4,matchball,,
mate.mp4,mate,,
maate.mp4,måte,,
mate-1.mp4,mate 2,,
matematikk.mp4,matematikk,,
materiale.mp4,materiale 1,,
materiale-2.mp4,materiale 2,,
materialer-3.mp4,materialer,,
materialer.mp4,materialer (byggfag),,
materiell.mp4,materiell,,
mateske.mp4,mateske,,
matpakke.mp4,matpakke,,
matskaal.mp4,matskål,,
matte.mp4,matte (gulvmatte) 1,,
matte-2.mp4,matte (gulvmatte) 2,,
matteus-evangelium.mp4,Matteus (evangelie),,
maur.mp4,maur,,
mazda.mp4,Mazda,,
mcdonalds.mp4,MC Donalds ,,
me-myalgisk-encefalopati.mp4,ME (myalgisk encefalopati),,
med.mp4,med,,
medalje.mp4,medalje,,
medarbeider.mp4,medarbeider,,
meddommer.mp4,meddommer,,
meddomsrett.mp4,meddomsrett,,
medfoedt.mp4,medfødt,,
media.mp4,media,,
medianen.mp4,medianen,,
medisin.mp4,medisin 1,,
medisin-2.mp4,medisin 2,,
medisin-3.mp4,medisin 3,,
medisterkaker.mp4,medisterkaker ,,
meditasjon.mp4,meditasjon,,
meditere.mp4,meditere,,
medlem.mp4,medlem,,
medliturg.mp4,medliturg,,
meg.mp4,meg,,
megabit-datamangde.mp4,megabit (datamengde),,
meget.mp4,meget,,
meieri.mp4,meieri,,
mekaniker.mp4,mekaniker,,
mekka.mp4,Mekka,,
mekling.mp4,mekling,,
mektig.mp4,mektig,,
mel.mp4,mel,,
melde-fra.mp4,melde fra,,
melde-ing.mp4,melde/-ing,,
melk-1.mp4,melk 1,,
melk-2.mp4,melk 2,,
melk-3.mp4,melk 3,,
melke.mp4,melke,,
mellom.mp4,mellom,,
mellomaksel.mp4,mellomaksel,,
mellomgulv-anatomi.mp4,mellomgulv (anatomi),,
melon.mp4,melon,,
membran-2.mp4,membran (bygg og anlegg),,
membran-1.mp4,membran (celle),,
men.mp4,men,,
mene-ing.mp4,mene/-ing,,
menighet.mp4,menighet 1,,
menighet-2.mp4,menighet 2,,
menighet-3.mp4,menighet 3,,
meningsfylt-liv.mp4,meningsfylt liv,,
menisk-1.mp4,menisk 1,,
menisk-2.mp4,menisk 2,,
menneske-1.mp4,menneske 1,,
menneske-2.mp4,menneske 2,,
menneskerettighet.mp4,menneskerettighet,,
menneskerettighetsdomstol-1.mp4,menneskerettighetsdomstol 1,,
menneskerettighetsdomstol-2.mp4,menneskerettighetsdomstol 2,,
menneskesyn.mp4,menneskesyn,,
mens-i-tid.mp4,mens (i tid),,
mens-motsetning.mp4,mens (motsetning),,
menstruasjon-mens-1.mp4,menstruasjon (mens) 1,,
menstruasjon-mens-2.mp4,menstruasjon (mens) 2,,
mental.mp4,mental,,
mente-ikke.mp4,mente ikke,,
meny.mp4,meny,,
mer-1.mp4,mer 1,,
mer-2.mp4,mer 2,,
mer-3.mp4,mer 3,,
mercedes-1.mp4,Mercedes 1,,
mercedes-2.mp4,Mercedes 2,,
merke-bilmerke.mp4,merke,,
merkelig.mp4,merkelig,,
meslinger-2.mp4,meslinger 1,,
meslinger.mp4,meslinger 2,,
messe.mp4,messe,,
messias.mp4,Messias,,
messing.mp4,messing,,
mest.mp4,mest 1,,
mest-2.mp4,mest 2,,
mester.mp4,mester,,
mester-fag.mp4,mester (fag),,
mesterskap.mp4,mesterskap,,
mestre.mp4,mestre,,
mestring.mp4,mestring,,
mestringsfolelse.mp4,mestringsfølelse,,
metafor.mp4,metafor,,
metall.mp4,metall,,
metanol.mp4,metanol,,
meteor.mp4,meteor,,
meterolog-1.mp4,meteorolog 1,,
meterologi-2.mp4,meteorolog 2,,
meter.mp4,meter,,
meterstokk.mp4,meterstokk,,
metode.mp4,metode,,
metodister.mp4,Metodister,,
meterologi-2.mp4,metorolog 2,,
mett.mp4,mett,,
mette.mp4,Mette,,
mettet-fettsyre.mp4,mettet (fettsyre),,
mexico-1.mp4,Mexico 1,,
mexico-2.mp4,Mexico 2,,
mexico-3.mp4,Mexico 3,,
middag.mp4,middag 1,,
middag-2.mp4,middag 2,,
middel.mp4,middel ,,
middelverdi.mp4,middelverdi,,
midnatt-1.mp4,midnatt 1,,
midnatt-2.mp4,midnatt 2,,
midt-1.mp4,midt 1,,
midt-2.mp4,midt 2,,
midtback-1.mp4,midtback 1,,
midtback-2.mp4,midtback 2,,
midtbane-1.mp4,midtbane 1,,
midtbane-2.mp4,midtbane 2,,
midtnattsol.mp4,midtnattsol,,
midtoesten.mp4,Midtøsten,,
midtoesten-1.mp4,Midtøsten 1,,
midtoesten-2.mp4,Midtøsten 2,,
midtpunkt.mp4,midtpunkt,,
midtpunkt-2.mp4,midtpunkt 2,,
midtsirkel.mp4,midtsirkel,,
midtstopper-1.mp4,midtstopper 1,,
midtstopper-2.mp4,midtstopper 2,,
migrene.mp4,migrene,,
mikke-mus.mp4,Mikke Mus,,
mikroboelgeovn.mp4,mikrobølgeovn,,
mikrofon.mp4,mikrofon,,
mikroskop.mp4,mikroskop,,
miksebord.mp4,miksebord,,
mil.mp4,mil,,
milano.mp4,Milano,,
mild.mp4,mild/mildt,,
militaer-1.mp4,militær 1,,
militaer-2.mp4,militær 2,,
miljoe.mp4,miljø,,
miljoepartiet-de-groenne.mp4,Miljøpartiet de grønne,,
miljoterapeut.mp4,miljøterapeut,,
milliard.mp4,milliard,,
millimeter.mp4,millimeter,,
millimeterpapir.mp4,millimeterpapir,,
million-1.mp4,million 1,,
million-2.mp4,million 2,,
milt.mp4,milt,,
mime.mp4,mime,,
mime-1.mp4,mime 1,,
mime-2.mp4,mime 2,,
min.mp4,min,,
mindre.mp4,mindre 1,,
mindre-2.mp4,mindre 2,,
mindreaarig.mp4,mindreårig,,
minibank.mp4,minibank,,
minibuss.mp4,minibuss,,
minimum.mp4,minimum,,
minister.mp4,minister,,
minke.mp4,minke,,
minne.mp4,minne 1,,
minne-2.mp4,minne 2,,
minnekort.mp4,minnekort,,
minnesmerke.mp4,minnesmerke,,
minnestein.mp4,minnestein,,
minoritet.mp4,minoritet,,
minst.mp4,minst,,
minus.mp4,minus,,
minutt.mp4,minutt,,
mirakel.mp4,mirakel,,
misbruk.mp4,misbruk,,
misfornoeyd.mp4,misfornøyd,,
misforstaaelse-1.mp4,misforståelse 1,,
misforstaaelse-2.mp4,misforståelse 2,,
misjon.mp4,misjon/-ere,,
misjonaer.mp4,misjonær,,
misjonere.mp4,misjonere (religiøs nøytral),,
mislykket-1.mp4,mislykket 1,,
mislykket-2.mp4,mislykket 2,,
miss.mp4,miss,,
mistanke.mp4,mistanke,,
miste.mp4,miste,,
mistenke.mp4,mistenke,,
mistenkt.mp4,mistenkt,,
misunne-lig.mp4,misunne/-lig,,
mitokondrie-1.mp4,mitokondrie 1,,
mitokondrie-4.mp4,mitokondrie 1,,
mitokondrie-3.mp4,mitokondrie 2,,
mitokondrie-2.mp4,mitokondrie 3,,
mitose.mp4,mitose,,
mitt.mp4,mitt,,
mix-double.mp4,mix-double,,
mixmaster.mp4,mixmaster,,
mobbe-1.mp4,mobbe 1,,
mobbe-2.mp4,mobbe 2,,
mobil-telefon.mp4,mobil (telefon),,
modell.mp4,modell,,
moden-modent.mp4,moden/modent,,
moderasjon-avslag.mp4,moderasjon (avslag),,
moderne.mp4,moderne,,
modernisme.mp4,modernisme,,
modig.mp4,modig,,
molde.mp4,Molde,,
molekyl-1.mp4,molekyl 1,,
molekyl-2.mp4,molekyl 2,,
moment.mp4,moment,,
moms.mp4,moms,,
monarki.mp4,monarki,,
mongolia.mp4,Mongolia,,
monika-monica.mp4,Monika-Monica,,
monogami.mp4,monogami,,
monopol.mp4,monopol,,
monosakkarid.mp4,monosakkarid,,
monster.mp4,monster,,
monter.mp4,monter,,
montere-1.mp4,montere 1,,
montere.mp4,montere 2,,
montreal.mp4,Montreal,,
mor-1.mp4,mor 1,,
mor-2.mp4,mor 2,,
moral.mp4,moral,,
moralsk.mp4,moralsk,,
mord.mp4,mord,,
morder.mp4,morder,,
morgen-1.mp4,morgen 1,,
morgen-2.mp4,morgen 2,,
mormoner.mp4,mormoner,,
mormor.mp4,mormor,,
moro.mp4,moro,,
morsmaal.mp4,morsmål,,
morsom-morsomt.mp4,morsom/morsomt,,
morsside.mp4,morsside,,
morten.mp4,Morten,,
mosambik.mp4,Mosambik,,
mose.mp4,mose,,
mosebok.mp4,mosebok,,
moses.mp4,Moses,,
mosjon.mp4,mosjon,,
mosjonere.mp4,mosjonere,,
mosjoen.mp4,Mosjøen,,
moske.mp4,moske 1,,
moske-2.mp4,moske 2,,
moskva-1.mp4,Moskva 1,,
moskva-2.mp4,Moskva 2,,
moss.mp4,Moss,,
mot-imot.mp4,mot (imot),,
mot-modig.mp4,mot (modig),,
mot-retning.mp4,mot (retning),,
mote.mp4,mote,,
motgang.mp4,motgang,,
motivasjon.mp4,motivasjon,,
motivere.mp4,motivere,,
motor.mp4,motor,,
motorblokk.mp4,motorblokk,,
motordeler.mp4,motordeler,,
motorsag.mp4,motorsag,,
motorsykkel.mp4,motorsykkel,,
motsatt.mp4,motsatt,,
motstand-gjoere-motstand-1.mp4,motstand (gjøre motstand) 1,,
motstand-gjoere-motstand-2.mp4,motstand (gjøre motstand) 2,,
motstander.mp4,motstander,,
motta-gaver-ol.mp4,motta (gaver o.l.),,
moebler.mp4,møbler,,
moekk-2.mp4,møkk,,
Moeller.mp4,Møller,,
moene.mp4,møne,,
moenedrager.mp4,mønedrager,,
moenster.mp4,mønster,,
moere-romsdal.mp4,Møre og Romsdal,,
moerk-moerkt.mp4,mørk/mørkt,,
mort-kjottet-blir-mort.mp4,mørt (feks kjøtt),,
moete-holde-moete.mp4,møte (holde møte) 1,,
moete-holde-moete-2.mp4,møte (holde møte) 2,,
moete-treffe.mp4,møte (treffe),,
moetes.mp4,møtes,,
ms-multippel-sklerose.mp4,MS (multippel sklerose),,
muffins-3.mp4,muffins 3,,
mugge.mp4,mugge,,
muhammed-islam.mp4,Muhammed (islam) 1,,
muhammed-islam-2.mp4,Muhammed (islam) 2,,
mulig.mp4,mulig,,
mulig-het.mp4,mulig/-het,,
muligheter.mp4,muligheter,,
mullah.mp4,mullah,,
multikulturell.mp4,multikulturell ,,
multiplikasjon-.mp4,multiplikasjon (.),,
munk-1.mp4,munk 1,,
munk-2.mp4,munk 2,,
munn.mp4,munn,,
munnavlese-ning.mp4,munnavlese/-ning,,
munnspill.mp4,munnspill,,
muntlig-oral.mp4,muntlig (oral),,
mur.mp4,mur,,
mus.mp4,mus,,
museum.mp4,museum,,
musiker.mp4,musiker,,
musikk-1.mp4,musikk 1,,
musikk-2.mp4,musikk 2,,
musikkinstrument.mp4,musikkinstrument,,
muskel.mp4,muskel,,
muskelvev.mp4,muskelvev,,
muslim-2.mp4,muslim,,
mutasjon-1.mp4,mutasjon 1,,
mutasjon-2.mp4,mutasjon 2,,
mutter.mp4,mutter,,
muttertrekker.mp4,muttertrekker,,
mye.mp4,mye 1,,
mye-1.mp4,mye 2,,
mygg.mp4,mygg,,
myk.mp4,myk,,
myndig-1.mp4,myndig 1,,
myndig-2.mp4,myndig 2,,
myndighet.mp4,myndighet,,
mynt-1.mp4,mynt 1,,
mynt-2.mp4,mynt 2,,
mynter.mp4,mynter,,
myr.mp4,myr,,
myrde.mp4,myrde,,
mystisk-mystikk.mp4,mystisk/mystikk,,
myte.mp4,myte,,
N.mp4,N,,
N-2.mp4,N (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",
naa.mp4,nå,,
nabo.mp4,nabo,,
nairobi.mp4,Nairobi ,,
naiv.mp4,naiv,,
naken-1.mp4,naken 1,,
naken-2.mp4,naken 2,,
nakke.mp4,nakke,,
naal.mp4,nål,,
namibia.mp4,Namibia,,
namsos.mp4,Namsos,,
nanbroed.mp4,nanbrød ,,
nanoteknologi.mp4,nanoteknologi,,
nappe.mp4,nappe,,
naar-1.mp4,når 1,,
naar-2.mp4,når 2,,
nardo.mp4,Nardo,,
narkomani.mp4,narkomani,,
narkose-1.mp4,narkose (bedøvelse),,
narkose-2.mp4,narkose (tilstand),,
narkotika.mp4,narkotika,,
narre.mp4,narre,,
narvik.mp4,Narvik,,
nasjonal.mp4,nasjonal ,,
nasjonaldag.mp4,nasjonaldag,,
nasjonalromantikk.mp4,nasjonalromantikk,,
natrium.mp4,natrium,,
natt.mp4,natt,,
nattkjole.mp4,nattkjole,,
nattverd.mp4,nattverd 1,,
nattverd-2.mp4,nattverd 2,,
natur.mp4,natur,,
naturalisme.mp4,naturalisme,,
naturfag.mp4,naturfag,,
naturlig-vis.mp4,naturlig/-vis,,
naturvern.mp4,naturvern,,
navigasjon.mp4,navigasjon,,
navle.mp4,navle,,
navn.mp4,navn,,
navnefest.mp4,navnefest,,
nazisme.mp4,nazisme,,
naer.mp4,nær,,
naering.mp4,næring,,
naeringsliv-1.mp4,næringsliv 1,,
naeringsliv-2.mp4,næringsliv 2,,
naerme.mp4,nærme,,
naerradio.mp4,nærradio,,
naersynt.mp4,nærsynt,,
naervaer.mp4,nærvær,,
nebb.mp4,nebb,,
ned.mp4,ned,,
ned-falle-ned.mp4,ned: falle ned,,
nedboer.mp4,nedbør,,
nede.mp4,nede,,
nederlag-tap-1.mp4,nederlag (tap) 1,,
nederlag-tap-2.mp4,nederlag (tap) 2,,
nederland.mp4,Nederland,,
