Filename,Duration_sec,Frame_Count
opplyse-ning.mp4,2.12,53
kronisk-1.mp4,2.24,56
athen.mp4,2.28,57
else.mp4,2.24,56
nummer-3-1.mp4,1.92,48
midtsirkel.mp4,2.92,73
kull-1.mp4,2.4,60
ute-1.mp4,0.76,19
falsk-krupp.mp4,3.16,79
skrujern-stjerne.mp4,3.28,82
passivt-spill.mp4,2.52,63
pulverapparat.mp4,2.92,73
ringe-med-kirkeklokke.mp4,2.44,61
sky-2.mp4,2.04,51
sushi.mp4,1.88,47
bmw.mp4,2.0,50
instagram-1.mp4,1.88,47
hel-e-om-tid.mp4,1.64,41
malmoe.mp4,2.68,67
beholde.mp4,2.0,50
grad-matematikk.mp4,1.64,41
kinn.mp4,2.04,51
spyd.mp4,2.04,51
solenergi.mp4,3.44,86
sosial-situasjon.mp4,2.8,70
sigmund.mp4,1.64,41
streng-t.mp4,1.56,39
stor-stort-i-lengde-bredde.mp4,1.88,47
kvise.mp4,2.24,56
audi-2.mp4,2.68,67
vert-inne.mp4,1.56,39
potetskreller.mp4,1.68,42
rasjonalisering-nedbemanning.mp4,2.4,60
slakter.mp4,1.48,37
helium.mp4,2.0,50
seriekobling.mp4,2.84,71
motgang.mp4,2.24,56
puja-hinduismen.mp4,1.64,41
ingenting.mp4,1.84,46
papptallerken-2.mp4,2.92,73
kollidere-1.mp4,2.04,51
romantikk-2.mp4,1.68,42
telt.mp4,1.76,44
syltetoey-2.mp4,2.36,59
dukke-1.mp4,1.88,47
komfyr.mp4,2.12,53
kroppslige-reaksjoner.mp4,2.76,69
vollgrav.mp4,3.32,83
manuell.mp4,2.72,68
fotlenke-1.mp4,2.2,55
hobby.mp4,1.84,46
oppfinne-lse-2.mp4,1.8,45
meteor.mp4,2.76,69
a-tak.mp4,2.76,69
hellig.mp4,2.28,57
meningsfylt-liv.mp4,2.88,72
enhet-2.mp4,1.72,43
maale-3.mp4,2.08,52
engang-foer.mp4,2.04,51
sponplate-2.mp4,2.96,74
rekord-1.mp4,2.28,57
forhold.mp4,1.68,42
ubehagelig.mp4,1.8,45
gambia-2.mp4,2.2,55
biloppretter-1.mp4,2.76,69
olav.mp4,1.4,35
kontrakt-1.mp4,1.76,44
vodka.mp4,1.84,46
sesong.mp4,1.96,49
diadem.mp4,2.4,60
skien.mp4,1.32,33
krav.mp4,1.68,42
skrubbsaar.mp4,2.24,56
syria-2.mp4,2.44,61
pia.mp4,1.88,47
kort-skjoert.mp4,1.64,41
million-1.mp4,1.56,39
lage-1.mp4,2.36,59
harpe.mp4,2.52,63
skuffet-1.mp4,1.64,41
negative-tall.mp4,2.52,63
ampere-2.mp4,2.2,55
4-3-format.mp4,2.56,64
finnes.mp4,1.36,34
fortsette.mp4,2.08,52
3-plass-1.mp4,1.56,39
kulturell.mp4,2.16,54
skille-fra-hverandre-gaa-fra-hverandre.mp4,2.84,71
sivil.mp4,1.8,45
tvinge-verktoy-2.mp4,2.68,67
daap-3.mp4,2.12,53
turbin.mp4,2.76,69
vaar.mp4,1.76,44
buffe.mp4,1.76,44
ipad-2.mp4,2.44,61
reportasje.mp4,1.6,40
droefte.mp4,2.04,51
hjernehinnebetennelse.mp4,3.52,88
hoere.mp4,1.28,32
distanse.mp4,1.88,47
jernbanestasjon.mp4,2.32,58
soerge-lig.mp4,2.28,57
bestemor-1.mp4,1.88,47
omdreining.mp4,2.96,74
pirquet-prove.mp4,2.52,63
5-1-haandballformasjon.mp4,2.08,52
kulde.mp4,2.2,55
stemme.mp4,2.0,50
kompressor-2.mp4,2.96,74
justere-1.mp4,2.0,50
mindre.mp4,1.92,48
youtube-1.mp4,2.48,62
turn.mp4,1.96,49
loddtrekning-2.mp4,1.92,48
kretslop-anatomi-2.mp4,2.64,66
internasjonal.mp4,2.2,55
hanne.mp4,1.36,34
noe.mp4,1.44,36
tunge-2.mp4,2.44,61
varsom-2.mp4,2.44,61
karakter-utdanning.mp4,2.2,55
klem.mp4,1.8,45
sette-sykkel.mp4,1.88,47
spiseror.mp4,2.56,64
pris-penger.mp4,1.88,47
nedfor-deprimert.mp4,1.96,49
jakt.mp4,2.04,51
gaa-en-person-gaar.mp4,1.64,41
tenke-paa.mp4,1.88,47
loesrivelse.mp4,1.84,46
konkurranse.mp4,2.36,59
annonse-2.mp4,2.64,66
absolutt-2.mp4,1.96,49
skisse-2.mp4,2.08,52
81.mp4,1.56,39
gjodsel-2.mp4,1.68,42
oppfoere-oppfoersel.mp4,1.92,48
femten-de.mp4,2.0,50
svulst.mp4,2.4,60
tvinge-verktoy.mp4,2.52,63
indonesia-2.mp4,2.36,59
95.mp4,1.48,37
effektiv.mp4,3.16,79
urskog.mp4,2.64,66
filosofi.mp4,2.12,53
rettsal.mp4,2.56,64
laken.mp4,2.0,50
graa.mp4,2.0,50
aaker.mp4,1.6,40
hage.mp4,1.88,47
straalebehandling.mp4,2.48,62
senterpartiet.mp4,2.28,57
treenighet.mp4,2.6,65
leketoey.mp4,2.04,51
distanse-2.mp4,1.6,40
norges-haandballforbund.mp4,3.96,99
smoothie-5.mp4,1.64,41
godartet-1.mp4,2.28,57
spindelvev.mp4,2.52,63
sti.mp4,1.88,47
sosial-angst.mp4,2.36,59
vondt-1.mp4,2.08,52
seriekamp.mp4,2.88,72
Norge-Norgeskartet.mp4,1.6,40
sum.mp4,1.88,47
soendag-2.mp4,1.92,48
kiosk.mp4,2.08,52
livlig.mp4,1.52,38
salong.mp4,2.04,51
boks-firkantet.mp4,1.96,49
kampanje-3.mp4,2.08,52
god-morgen-1.mp4,1.6,40
flyte.mp4,2.12,53
esel.mp4,1.68,42
oppdra-gelse.mp4,1.4,35
svindle.mp4,2.0,50
ledningsbrudd.mp4,2.84,71
kvittering.mp4,2.08,52
resepsjon.mp4,1.64,41
legeme.mp4,1.88,47
42.mp4,1.68,42
fag.mp4,2.12,53
56.mp4,1.84,46
dikte.mp4,1.88,47
essens.mp4,1.52,38
4.mp4,1.44,36
strupekreft.mp4,2.92,73
U.mp4,1.6,40
kaste-hinduismen.mp4,2.0,50
supermann.mp4,2.2,55
fordoeyelse-1.mp4,2.4,60
interesse.mp4,1.8,45
varlok.mp4,2.28,57
holde-munn.mp4,2.16,54
rein.mp4,1.84,46
venezia.mp4,2.28,57
ti-paa-halv-klokke-2.mp4,2.32,58
bevis.mp4,1.6,40
hvitvin.mp4,3.0,75
slaa-paa-tromme.mp4,2.44,61
basis.mp4,1.96,49
aandsverk-2.mp4,2.2,55
